YM,MCT_NM,TYPE,latitude,longitude,ADDR,LOCAL_UE_CNT_RAT
202311,제주통큰장어,T1,33.5016454,126.5422459,제주 제주시 이도이동 410번지,0.852764094143404
202311,제주태원,T1,33.5089538,126.5389729,제주 제주시 일도이동 330-14번지 1층,0.896226415094339
202311,제주침술,T1,33.5011116,126.5305044,제주 제주시 이도이동 1176-23번지 1층,0.635245901639344
202311,제주종가,T1,33.5009254,126.5306196,제주 제주시 이도이동 1176-24번지 1층,0.604037267080745
202311,제주정낭집 아라점,T1,33.4771304,126.5497115,제주 제주시 아라일동 6119-2번지 1층 101호,0.854838709677419
202311,제주정가네밥상,T1,33.4687341,126.5394413,제주 제주시 아라일동 2082-1번지,0.585992907801418
202311,제주정,T1,33.5210697,126.5789906,제주 제주시 삼양이동 2142-3번지,0.858739837398374
202311,제주육림서사라점,T1,33.5098764,126.5195357,제주 제주시 삼도일동 751-1번지 1층,0.787234042553191
202311,제주육로,T1,33.4879647,126.4926489,제주 제주시 연동 282-54번지 1층,0.610169491525423
202311,제주옹기,T1,33.4873383,126.4973988,제주 제주시 연동 313-2번지 1층,0.787553648068669
202311,제주오복단,T1,33.4965989,126.5373685,제주 제주시 이도이동 1062-6번지 1층,0.743190661478599
202311,제주옛돈,T1,33.4941415,126.5189567,제주 제주시 오라일동 1074-8번지,0.71938775510204
202311,제주영롱가,T1,33.4698837,126.5488013,제주 제주시 아라일동 1814번지,0.600189035916824
202311,제주여행가야밀면,T1,33.4880643,126.4848929,제주 제주시 노형동 907-3번지 1층,0.658937198067632
202311,제주아라본가,T1,33.4852049,126.5434909,제주 제주시 아라이동 1370-4번지 1층,0.780952380952381
202311,제주시듬삭헌국밥집,T1,33.5167432,126.5588269,제주 제주시 화북일동 4634-1번지 1층,0.828382838283828
202311,제주슈퍼1963,T1,33.5098304,126.512807,제주 제주시 용담일동 306-13번지,0.888888888888888
202311,제주소드래,T1,33.5040805,126.5367314,제주 제주시 이도이동 314-4번지 2층,0.757527733755943
202311,제주부싯돌,T1,33.2518399,126.5617573,제주 서귀포시 서귀동 286-26번지,0.590822179732313
202311,제주본토박이,T1,33.4965321,126.5339115,제주 제주시 이도이동 1054-4번지,0.848790322580645
202311,제주미소,T1,33.5017569,126.543671,제주 제주시 일도이동 68-3번지,0.863468634686346
202311,제주명태어장삼화점,T1,33.5175193,126.5779037,제주 제주시 화북일동 18-6번지 1층,0.876847290640394
202311,제주돈갈매기,T1,33.5031139,126.5414725,제주 제주시 이도이동 406-1번지,0.891774891774891
202311,제주돈2호점,T1,33.475913,126.5497484,제주 제주시 아라일동 6117-3번지 1층,0.773109243697479
202311,제주돈,T1,33.4944729,126.5488249,제주 제주시 이도이동 76-20번지,0.758720930232558
202311,제주덕구제주점,T1,33.4752004,126.5492544,제주 제주시 아라일동 6114-9번지 1층,0.73103448275862
202311,제주대통,T1,33.477299,126.4891029,제주 제주시 연동 1532-2번지 1층,0.675548589341692
202311,제주다찌,T1,33.5100665,126.5328178,제주 제주시 일도이동 1020-12번지 1층,0.782258064516129
202311,제주늘봄,T1,33.4796615,126.4719343,제주 제주시 노형동 2301번지,0.606281547952888
202311,제주기사,T1,33.4980219,126.5167885,제주 제주시 오라일동 2446번지,0.772523440684875
202311,제주곱,T1,33.4870215,126.4922095,제주 제주시 연동 283-6번지 1층,0.598550724637681
202311,제주갈매기,T1,33.4839375,126.4121208,제주 제주시 애월읍 하귀1리 192-6번지 1층,0.712280701754386
202311,제이팜정육식당송당점,T1,33.4564636,126.7691579,제주 제주시 구좌읍 송당리 2860번지,0.533333333333333
202311,제원칼집별관,T1,33.4883518,126.4895599,제주 제주시 연동 261-16번지 1층,0.612399643175735
202311,제스바,T1,33.4691088,126.4855369,제주 제주시 노형동 115번지 3층,0.686746987951807
202311,제라진뚝배기갈비찜 도두점,T1,33.504509,126.4652223,제주 제주시 도두일동 2622-6번지 1층,0.556650246305418
202311,제돈상회,T1,33.4889974,126.4798967,제주 제주시 노형동 1276-2번지 1층,0.775330396475771
202311,정한가든,T1,33.5241274,126.8544466,제주 제주시 구좌읍 세화리 1525-4번지,0.772108843537414
202311,정진숯불갈비,T1,33.5021507,126.5191219,제주 제주시 삼도일동 524-7번지,0.848684210526315
202311,정이가네동홍점,T1,33.2551496,126.5757902,제주 서귀포시 동홍동 497-1번지,0.772954924874791
202311,정육마당,T1,33.4960213,126.5200926,제주 제주시 오라일동 2454-2번지 B동 1층,0.84
202311,정씨네소몰이노형점,T1,33.4838389,126.4837281,제주 제주시 노형동 934-4번지 충,0.668711656441717
202311,정씨네소몰이,T1,33.5043081,126.5304179,제주 제주시 이도일동 1249-1번지,0.866935483870967
202311,정실곤드레집,T1,33.470576,126.5090367,제주 제주시 오라이동 736-11번지 오라이동,0.719891745602165
202311,정선할매곤드레밥,T1,33.4918299,126.5436025,제주 제주시 아라이동 3003-10번지,0.805288461538461
202311,정담,T1,33.4908986,126.5360346,제주 제주시 이도이동 1998-1번지,0.611620795107033
202311,전통탑향,T1,33.5161502,126.526369,제주 제주시 건입동 1395번지,0.691616766467065
202311,전주이모네,T1,33.4865367,126.4921356,제주 제주시 연동 283-64번지,0.577008928571428
202311,전원일기본점,T1,33.2461395,126.524435,제주 서귀포시 서호동 24번지,0.515197568389057
202311,전복만찬,T1,33.4973876,126.538459,제주 제주시 이도이동 398-15번지,0.841209829867674
202311,전라도식당,T1,33.4853097,126.4901909,제주 제주시 연동 274-6번지 1층,0.535147392290249
202311,재현이네갈비,T1,33.4858644,126.4975296,제주 제주시 연동 313-44번지 연동,0.84578313253012
202311,장춘육당,T1,33.4910767,126.4929454,제주 제주시 연동 281-6번지,0.765199161425576
202311,장위동유성집신제주점,T1,33.4839121,126.4616238,제주 제주시 노형동 3702번지,0.66504854368932
202311,장어나라,T1,33.5068004,126.5251146,제주 제주시 이도일동 1708-2번지 1층,0.863636363636363
202311,장수골,T1,33.4118263,126.2683438,제주 제주시 한림읍 한림리 905-13번지,0.85593220338983
202311,장모술상,T1,33.4876676,126.432392,제주 제주시 외도일동 550-5번지,0.799331103678929
202311,장가네일품순두부외도점,T1,33.4879972,126.4344797,제주 제주시 외도일동 573번지,0.830901287553648
202311,자연뜨락,T1,33.4773001,126.4889794,제주 제주시 연동 1532-1번지,0.847988077496274
202311,자연과사람들밀면,T1,33.4603635,126.6607148,제주 제주시 조천읍 와흘리 165-8번지 C동 1층,0.510531594784353
202311,자양식당,T1,33.5115671,126.5221811,제주 제주시 삼도이동 108-16번지 1층,0.697594501718213
202311,일품순두부터미널점,T1,33.5003502,126.5144379,제주 제주시 용담일동 2829번지 아리랑빌딩 1층,0.537414965986394
202311,일품순두부청사점,T1,33.490295,126.527728,제주 제주시 도남동 663-9번지 1층,0.828220858895705
202311,일품순두부남원점,T1,33.282395,126.7207679,제주 서귀포시 남원읍 남원리 216-4번지 1층,0.56957928802589
202311,일출바당,T1,33.494708,126.5359321,제주 제주시 이도이동 1078번지,0.546218487394957
202311,일맥,T1,33.5107016,126.5202528,제주 제주시 삼도이동 821-3번지,0.762195121951219
202311,일등아들,T1,33.4863618,126.4961617,제주 제주시 연동 303-11번지 1층,0.77391304347826
202311,일도전복,T1,33.4982242,126.5459222,제주 제주시 일도이동 109-17번지 1층,0.666666666666666
202311,일도돈,T1,33.5060861,126.5406736,제주 제주시 일도이동 378-4번지 동명빌딩 1층,0.80281690140845
202311,일구칠사뼈감탕,T1,33.4495251,126.5743285,제주 제주시 영평동 2169-3번지 지하1층 B103호,0.733496332518337
202311,일공구고깃집,T1,33.2574867,126.4267614,제주 서귀포시 중문동 1432-2번지,0.651685393258427
202311,인풍,T1,33.5135216,126.5317791,제주 제주시 건입동 1263-3번지,0.771986970684039
202311,인자숯불갈비2호점,T1,33.4985158,126.5457077,제주 제주시 일도이동 109-15번지,0.8734375
202311,인자숯불갈비,T1,33.484629,126.5297762,제주 제주시 도남동 222-5번지 1층,0.925764192139738
202311,인서네,T1,33.4959249,126.4773101,제주 제주시 도두일동 1249-9번지 1층,0.789954337899543
202311,인다생구이,T1,33.4721036,126.546859,제주 제주시 아라일동 6147-9번지 1층,0.739393939393939
202311,이차돌 제주노형점,T1,33.4887035,126.4790161,제주 제주시 노형동 1068-8번지 천마빌딩 1층,0.818487394957983
202311,이씨네수라간,T1,33.2519946,126.5127249,제주 서귀포시 서호동 1472-1번지,0.567474048442906
202311,이쁜꽃돼지,T1,33.2509305,126.5627418,제주 서귀포시 서귀동 278-11번지,0.8
202311,이돈갓 시청점,T1,33.4979367,126.5297617,제주 제주시 이도이동 1186-10번지,0.86437908496732
202311,이돈갓,T1,33.5145245,126.5257816,제주 제주시 일도일동 1301-6번지 2층,0.837245696400626
202311,이도알뜰푸드,T1,33.4983083,126.5366982,제주 제주시 이도이동 996-7번지,0.777777777777777
202311,이도숯불갈비,T1,33.4885702,126.5354898,제주 제주시 이도이동 2002-11번지 1층,0.861313868613138
202311,이도농원,T1,33.4977908,126.5294391,제주 제주시 이도이동 1188-1번지 1층,0.797297297297297
202311,이도국밥,T1,33.4925119,126.5369601,제주 제주시 이도이동 1081-8번지 1층,0.738544474393531
202311,이가,T1,33.4788578,126.4803334,제주 제주시 노형동 737번지 1층,0.79367469879518
202311,은화수식당제주용담점,T1,33.5123529,126.5120269,제주 제주시 용담이동 359-40번지 1층,0.766666666666666
202311,은화수식당제주외도점,T1,33.4889897,126.4306512,제주 제주시 외도일동 495-6번지 덕진상가동 6호,0.785219399538106
202311,은행나무집,T1,33.4785064,126.4913686,제주 제주시 연동 1508-7번지 김빌라,0.781609195402298
202311,은정이네갈비,T1,33.410364,126.2631447,제주 제주시 한림읍 한림리 1534-3번지 1층,0.757894736842105
202311,은정이네 뼈해장국,T1,33.2182269,126.2518003,제주 서귀포시 대정읍 하모리 2126-12번지 1층,0.660818713450292
202311,은빛고을,T1,33.521579,126.5863389,제주 제주시 삼양이동 2137-19번지 1층,0.696629213483146
202311,은빌레 식당,T1,33.3116589,126.7167925,제주 서귀포시 남원읍 의귀리 794번지,0.51358024691358
202311,육회공작소,T1,33.4867546,126.4914,제주 제주시 연동 273-53번지 1층,0.693029490616622
202311,육품참숯소갈비살서귀포점,T1,33.2615802,126.5677994,제주 서귀포시 동홍동 1255-6번지 1층,0.789156626506024
202311,육오구연탄구이,T1,33.4874262,126.4344654,제주 제주시 외도일동 659번지 1층,0.745098039215686
202311,육싸롱표선점,T1,33.3259331,126.8361074,제주 서귀포시 표선면 표선리 858-3번지 1층,0.735632183908046
202311,육싸롱,T1,33.2517889,126.5736046,제주 서귀포시 동홍동 142-2번지 1층,0.821705426356589
202311,육마니육개장중문점,T1,33.267813,126.4139149,제주 서귀포시 색달동 1601-7번지,0.554744525547445
202311,유수암돌판구이,T1,33.4252096,126.4026804,제주 제주시 애월읍 유수암리 1396번지 1층,0.588709677419354
202311,유림향,T1,33.2486177,126.5612621,제주 서귀포시 서귀동 294-4번지,0.8125
202311,유달식당,T1,33.2622527,126.6205319,제주 서귀포시 하효동 314번지,0.646673936750272
202311,위미국밥,T1,33.302706,126.6568975,제주 서귀포시 남원읍 위미리 2814번지 1층,0.50523560209424
202311,월평식당,T1,33.4693838,126.5755103,제주 제주시 월평동 1035번지 1층,0.713527851458886
202311,원풍해장국,T1,33.5394035,126.674988,제주 제주시 조천읍 함덕리 4155-6번지 1층,0.657575757575757
202311,원조한라산갈비,T1,33.2538698,126.505235,제주 서귀포시 강정동 169번지,0.685082872928176
202311,원조예소담,T1,33.5034942,126.5384422,제주 제주시 이도이동 320-2번지 1층,0.831932773109243
202311,원조부안집제주노형점,T1,33.4838808,126.482362,제주 제주시 노형동 923-4번지 1층,0.563025210084033
202311,원우정,T1,33.4874839,126.4787359,제주 제주시 노형동 1279-2번지,0.852173913043478
202311,원당골,T1,33.5267478,126.59246,제주 제주시 삼양일동 1170번지,0.828729281767955
202311,웅지,T1,33.4775528,126.4793387,제주 제주시 노형동 760-1번지 1층,0.757142857142857
202311,울돌,T1,33.4975218,126.5298755,제주 제주시 이도이동 1186-15번지,0.781362007168458
202311,우향2호점,T1,33.4491797,126.558188,제주 제주시 아라일동 368-81번지 1층,0.554545454545454
202311,우쿠야 신연동점,T1,33.4787191,126.4883094,제주 제주시 연동 1495-6번지 1층,0.875471698113207
202311,우정,T1,33.4115795,126.2672062,제주 제주시 한림읍 한림리 951-9번지,0.584519572953736
202311,우인장,T1,33.4972507,126.5303002,제주 제주시 이도이동 1186-24번지 1층,0.793313069908814
202311,우원,T1,33.5031494,126.5425707,제주 제주시 일도이동 48-8번지,0.919621749408983
202311,우옥,T1,33.2526508,126.5049911,제주 서귀포시 강정동 172-12번지 1층,0.615023474178403
202311,우연,T1,33.4880484,126.4895736,제주 제주시 연동 261-18번지 1층,0.698529411764705
202311,우양식당,T1,33.4967938,126.5376627,제주 제주시 이도이동 1062-9번지,0.72
202311,우심 제주점,T1,33.4833992,126.477682,제주 제주시 노형동 3789-5번지 1층,0.672514619883041
202311,우성식당,T1,33.2621837,126.4122995,제주 서귀포시 색달동 1869번지 1층,0.50314465408805
202311,우미관,T1,33.497305,126.5297762,제주 제주시 이도이동 1188-20번지 2층,0.79334916864608
202311,우미가,T1,33.5003426,126.5179213,제주 제주시 삼도일동 519번지 1층,0.744
202311,우리한뚝배기,T1,33.272583,126.5967648,제주 서귀포시 상효동 910-3번지,0.66
202311,우리집밥상,T1,33.4878019,126.4985726,제주 제주시 연동 312-32번지 우리주택 101호,0.703081232492997
202311,우리정육구이,T1,33.5023625,126.5419296,제주 제주시 이도이동 407-6번지,0.925
202311,우리양,T1,33.4919479,126.4879063,제주 제주시 연동 2326-12번지 1층,0.725146198830409
202311,우리동네회식당,T1,33.9632228,126.2976697,제주 제주시 추자면 대서리 5-8번지 1층,0.666666666666666
202311,우람한돈 정육식당,T1,33.5086259,126.5896654,제주 제주시 도련일동 1650-3번지,0.789915966386554
202311,우등생 세번째 이야기,T1,33.4886802,126.5515923,제주 제주시 이도이동 99-2번지 1층,0.850187265917603
202311,우등관,T1,33.4912817,126.4787208,제주 제주시 노형동 1046-11번지,0.876190476190476
202311,우돈채,T1,33.4914737,126.5393194,제주 제주시 이도이동 1989-3번지 1층,0.878571428571428
202311,우돈숯불,T1,33.4884882,126.4805664,제주 제주시 노형동 1276-11번지 1층,0.66
202311,용이식당중문점,T1,33.2512273,126.4254514,제주 서귀포시 중문동 2054-23번지 1층,0.550403225806451
202311,용이식당,T1,33.2513267,126.5602558,제주 서귀포시 서귀동 298-8번지,0.545936981757877
202311,용담닭한마리,T1,33.5130296,126.5058502,제주 제주시 용담이동 931-5번지,0.841025641025641
202311,요강깨는장어,T1,33.5161357,126.5249638,제주 제주시 건입동 1421-1번지 성산빌딩 1층,0.875
202311,외도탑부평,T1,33.4850938,126.4294231,제주 제주시 외도일동 635-5번지 1층,0.737704918032786
202311,외도식당,T1,33.4923403,126.4345837,제주 제주시 외도이동 235-6번지,0.753846153846153
202311,외도다해네삼화점,T1,33.5135434,126.5803538,제주 제주시 도련일동 1978-6번지 106호,0.866071428571428
202311,외도가마솥밥,T1,33.4901823,126.4297388,제주 제주시 외도일동 463-12번지,0.720488466757123
202311,왕청가,T1,33.471707,126.5465836,제주 제주시 아라일동 6144-1번지 1층,0.810473815461346
202311,와흘새가름,T1,33.5044661,126.6284704,제주 제주시 조천읍 와흘리 2569번지 1층,0.790697674418604
202311,와이엘,T1,33.4984029,126.5281739,제주 제주시 이도이동 1766-18번지 1층 제1호,0.742990654205607
202311,옹포쌀국수,T1,33.51198,126.5185283,제주 제주시 용담일동 144-24번지 1층,0.635258358662613
202311,옹근집,T1,33.4819184,126.5028904,제주 제주시 오라이동 3162-2번지 2층,0.623762376237623
202311,옵데강숯불갈비2호점,T1,33.5168068,126.5189741,제주 제주시 삼도이동 1247-11번지 1층,0.602094240837696
202311,올해도풍년,T1,33.4166518,126.2641143,제주 제주시 한림읍 한림리 1314-67번지,0.625
202311,올바른면옥,T1,33.2485106,126.5071349,제주 서귀포시 강정동 232번지 105호,0.604053386060306
202311,올레쇠막,T1,33.5095026,126.5142024,제주 제주시 용담일동 241-12번지,0.822950819672131
202311,올랭이와물꾸럭,T1,33.5031318,126.5417945,제주 제주시 이도이동 408-9번지,0.630434782608695
202311,올디너리정대,T1,33.4983363,126.5296714,제주 제주시 이도이동 1767-6번지 2층,0.724137931034482
202311,온정숯불구이,T1,33.2552425,126.5751124,제주 서귀포시 동홍동 497-3번지,0.823863636363636
202311,온달집제주시청점,T1,33.4988269,126.5289985,제주 제주시 이도이동 1767-9번지 1층,0.746445497630331
202311,옥마가든,T1,33.4915309,126.6787245,제주 제주시 조천읍 와산리 935번지 1층,0.576576576576576
202311,오현해장국,T1,33.5152256,126.5582606,제주 제주시 화북일동 4730-1번지 1층,0.765432098765432
202311,오크라,T1,33.4388253,126.2961423,제주 제주시 한림읍 귀덕리 1290번지 오크라,0.521978021978022
202311,오식당,T1,33.5053336,126.5077091,제주 제주시 용담이동 675-2번지 1층,0.676056338028169
202311,오복돈,T1,33.4970386,126.5348154,제주 제주시 이도이동 1052-3번지 1층,0.773584905660377
202311,오름식당,T1,33.4180631,126.6534847,제주 제주시 조천읍 교래리 524-1번지,0.57615894039735
202311,오래옥,T1,33.4870032,126.4928352,제주 제주시 연동 283-11번지,0.5
202311,오라장어,T1,33.4938905,126.5201116,제주 제주시 오라일동 1076번지 1층,0.901840490797546
202311,오라방솥뚜껑,T1,33.4959027,126.526841,제주 제주시 도남동 908-10번지 1층,0.861842105263157
202311,오라돈돈,T1,33.4895477,126.5121071,제주 제주시 오라이동 1349-3번지,0.896825396825396
202311,오뚜기,T1,33.5097455,126.5138897,제주 제주시 용담일동 242-10번지,0.803389830508474
202311,오늘은춘봉이네,T1,33.2511304,126.5110152,제주 서귀포시 서호동 1476-6번지,0.602739726027397
202311,오늘은좋은날,T1,33.4896849,126.427531,제주 제주시 외도일동 457-1번지,0.788888888888888
202311,오늘여기,T1,33.4870215,126.4922095,제주 제주시 연동 283-6번지 1층,0.779569892473118
202311,오거리술차,T1,33.4872771,126.4791259,제주 제주시 노형동 1279-7번지 1층,0.768211920529801
202311,옛장터가든,T1,33.2791241,126.7218129,제주 서귀포시 남원읍 남원리 79-3번지 옛터장터가든,0.696296296296296
202311,옛날옛적에 꽃술,T1,33.247487,126.5638357,제주 서귀포시 서귀동 418번지 2층,0.650224215246636
202311,옛골,T1,33.499598,126.5293551,제주 제주시 이도이동 1772-5번지 2층,0.810444874274661
202311,예향정신제주점,T1,33.4772938,126.4896473,제주 제주시 연동 1533-1번지 1호,0.775100401606425
202311,예촌연수네가든,T1,33.3330338,126.6180657,제주 서귀포시 남원읍 신례리 1382-2번지,0.625
202311,예일갈비,T1,33.490913,126.4984376,제주 제주시 연동 311-30번지 1층,0.820388349514563
202311,예동산,T1,33.4034138,126.4508866,제주 제주시 애월읍 광령리 965번지 1층,0.694267515923566
202311,영평가시나물마을회,T1,33.4495251,126.5743285,제주 제주시 영평동 2261번지,0.710843373493975
202311,영춘식당,T1,33.5009142,126.5193476,제주 제주시 삼도일동 534-1번지 1층,0.68
202311,영자네해장국,T1,33.5215932,126.5679222,제주 제주시 화북일동 1968-5번지 1층,0.805860805860805
202311,영복갈비제주본점,T1,33.4920837,126.4729897,제주 제주시 노형동 2733-4번지 주식회사 영복,0.815738025415444
202311,영림흑돼지가든,T1,33.417805,126.2660707,제주 제주시 한림읍 대림리 1803번지,0.609375
202311,영건식당,T1,33.4871367,126.4916133,제주 제주시 연동 273-34번지,0.698056801195814
202311,연우네,T1,33.4665879,126.4877366,제주 제주시 노형동 139-2번지,0.728070175438596
202311,연오로고깃집,T1,33.4878398,126.5014935,제주 제주시 연동 322-16번지,0.788732394366197
202311,연안식당,T1,33.4820254,126.4966403,제주 제주시 연동 411-19번지 1층,0.706998813760379
202311,연북로명태명가삼화점,T1,33.5155705,126.58101,제주 제주시 도련일동 1972-2번지 2층,0.847826086956521
202311,연북로 명태명가하귀직영점,T1,33.4852374,126.4102428,제주 제주시 애월읍 하귀1리 535-1번지,0.665589660743134
202311,연동본가연동점,T1,33.4902133,126.4879921,제주 제주시 연동 250-5번지,0.658314350797266
202311,연동박가네,T1,33.4923086,126.494839,제주 제주시 연동 290-46번지 1층,0.809523809523809
202311,연동바다장어,T1,33.4905381,126.4934917,제주 제주시 연동 291-6번지,0.587570621468926
202311,연동돈우가,T1,33.4922403,126.4868706,제주 제주시 연동 2327-4번지,0.852173913043478
202311,연동누룽지,T1,33.4808862,126.4906478,제주 제주시 연동 1481-5번지,0.676521739130434
202311,연동길,T1,33.4881396,126.4934019,제주 제주시 연동 292-94번지 제1호,0.671078755790867
202311,연달래식당,T1,33.2678956,126.2607595,제주 서귀포시 대정읍 신평리 80-1번지 가동,0.703786191536748
202311,연가갈비,T1,33.4917448,126.5292012,제주 제주시 도남동 65-8번지,0.898089171974522
202311,여러분식당,T1,33.2490167,126.5676137,제주 서귀포시 서귀동 255-11번지,0.544444444444444
202311,엠제이돼지본점,T1,33.4969666,126.5298713,제주 제주시 이도이동 1188-9번지 1층,0.624365482233502
202311,엄마손맛,T1,33.4970029,126.5180447,제주 제주시 오라일동 2447-33번지 오라일동,0.824797843665768
202311,언니네,T1,33.4959925,126.5267923,제주 제주시 도남동 908-9번지,0.904255319148936
202311,억소리갈비,T1,33.4932218,126.537135,제주 제주시 이도이동 1083-9번지 1층,0.779850746268656
202311,어쭈구리,T1,33.4799151,126.4908676,제주 제주시 연동 1500-4번지,0.735849056603773
202311,어왔니,T1,33.4985487,126.5230459,제주 제주시 삼도일동 580-7번지 1층,0.863636363636363
202311,어업회사법인 제주수협유통 주식회사 제주바다만찬 씨,T1,33.4923053,126.509777,제주 제주시 오라이동 2155-1번지 4층,0.700197238658777
202311,어상,T1,33.483427,126.4698154,제주 제주시 노형동 2588-1번지,0.619266055045871
202311,어부네코다리조림,T1,33.4631562,126.5332185,제주 제주시 오등동 460-2번지 1층,0.746268656716418
202311,어머니와장독대 노형점,T1,33.4877919,126.4675711,제주 제주시 노형동 2860번지,0.642967542503864
202311,어머니와 장독대 서귀포점,T1,33.2532265,126.5579517,제주 서귀포시 서홍동 442-19번지 1층 수목빌딩,0.534042553191489
202311,어디가코 연동점,T1,33.4879774,126.4916064,제주 제주시 연동 272-53번지 어디가코 연동점,0.733840304182509
202311,어기여차 월광점,T1,33.4859456,126.4662184,제주 제주시 노형동 2836-2번지,0.738726790450928
202311,양푼왕갈비,T1,33.4861014,126.4754153,제주 제주시 노형동 1061-2번지,0.846278317152103
202311,양푼속닭한마리,T1,33.4875048,126.4918537,제주 제주시 연동 273-30번지,0.788154897494305
202311,양선비,T1,33.2575169,126.5746809,제주 서귀포시 동홍동 97-1번지 1층 107호,0.837209302325581
202311,양배추식당,T1,33.4072348,126.2932758,제주 제주시 한림읍 상대리 2798-4번지,0.846153846153846
202311,양반집,T1,33.5038706,126.5376576,제주 제주시 이도이동 318-1번지,0.8
202311,야우,T1,33.4891939,126.4893354,제주 제주시 연동 261-27번지 야우,0.727611940298507
202311,야끼토리디귿,T1,33.5399445,126.6705549,제주 제주시 조천읍 함덕리 956번지 1층 1호,0.547297297297297
202311,애월소랑,T1,33.4664474,126.3178116,제주 제주시 애월읍 애월리 1827-2번지 1층,0.636363636363636
202311,앙끄레,T1,33.2570768,126.5744454,제주 서귀포시 동홍동 106-5번지 1층,0.886363636363636
202311,알콜달콜,T1,33.4867338,126.4847858,제주 제주시 노형동 909-4번지,0.668721109399075
202311,안전,T1,33.5144431,126.5391955,제주 제주시 건입동 709-3번지 1층,0.760893854748603
202311,아빠부엌,T1,33.4881661,126.4316997,제주 제주시 외도일동 527-1번지 1층,0.761494252873563
202311,아라동감자탕,T1,33.4712576,126.5458454,제주 제주시 아라일동 6139-8번지,0.821989528795811
202311,아는맛,T1,33.2634407,126.55693,제주 서귀포시 서홍동 263-2번지 1층,0.875
202311,아구식당,T1,33.5214399,126.5830549,제주 제주시 삼양이동 2132-1번지 1층,0.893145161290322
202311,쌍팔련도,T1,33.5020734,126.5434758,제주 제주시 일도이동 68-1번지 1층,0.916376306620209
202311,싱푸미엔관,T1,33.2499443,126.5666363,제주 서귀포시 서귀동 258-1번지 1층,0.67
202311,심심포차,T1,33.498947,126.5348631,제주 제주시 이도이동 1136-15번지 1층,0.912087912087912
202311,신흥동백가든,T1,33.3203163,126.748826,제주 서귀포시 남원읍 신흥리 1254-4번지,0.772222222222222
202311,신해바라기한라대점,T1,33.4778131,126.4777985,제주 제주시 노형동 742-8번지 1층,0.561622464898595
202311,신토불이수산,T1,33.4836463,126.4720283,제주 제주시 노형동 2514-6번지 1동 2층,0.530266343825665
202311,신창흑돼지두루치기,T1,33.2258567,126.2506598,제주 서귀포시 대정읍 하모리 1436-1번지,0.507042253521126
202311,신제주황가네,T1,33.48747,126.4929008,제주 제주시 연동 283-28번지 1층,0.8
202311,신이네사거리식당,T1,33.537738,126.6396216,제주 제주시 조천읍 조천리 2345-5번지,0.710227272727272
202311,신설오름,T1,33.5054457,126.5415639,제주 제주시 일도이동 409-5번지,0.501815980629539
202311,신설돈가,T1,33.5123903,126.5387469,제주 제주시 일도이동 132-44번지 서반아파트 103호 104호,0.893470790378006
202311,신비가든,T1,33.448324,126.4862808,제주 제주시 노형동 293-20번지 1층,0.661538461538461
202311,신미식당,T1,33.3269683,126.8325815,제주 서귀포시 표선면 표선리 571-1번지 신미식당,0.68
202311,신미네,T1,33.25865,126.5750293,제주 서귀포시 동홍동 65-12번지,0.857632933104631
202311,신동성식당,T1,33.2677262,126.5892222,제주 서귀포시 토평동 1290번지,0.615437629221226
202311,식당마요네즈,T1,33.488835,126.4788943,제주 제주시 노형동 1068-7번지 1층,0.504258943781942
202311,식객노형정육식당,T1,33.488707,126.4769769,제주 제주시 노형동 1053-3번지 제2호,0.799426934097421
202311,시청골목집,T1,33.4975763,126.5301926,제주 제주시 이도이동 1186-22번지,0.815126050420168
202311,시월,T1,33.4908731,126.5385517,제주 제주시 이도이동 1989-9번지 1층,0.83275663206459
202311,시드니양갈비,T1,33.4834271,126.47811,제주 제주시 노형동 3790번지 2층,0.673151750972762
202311,시네마,T1,33.498539,126.53095,제주 제주시 이도이동 1180-3번지,0.811320754716981
202311,시골못난이투,T1,33.486714,126.4928356,제주 제주시 연동 283-52번지 1층,0.551980198019802
202311,시골길이도점,T1,33.4940031,126.536365,제주 제주시 이도이동 1078-15번지 1층,0.649645390070922
202311,승하네,T1,33.4078705,126.2917819,제주 제주시 한림읍 상대리 2812-4번지 1층,0.760956175298804
202311,슬이네찌개마을,T1,33.4875579,126.4314014,제주 제주시 외도일동 548-9번지 1층,0.832177531206657
202311,슬기식당,T1,33.5151471,126.5396078,제주 제주시 건입동 674-25번지,0.732911392405063
202311,스페샬삼도점,T1,33.5084725,126.5244294,제주 제주시 이도일동 1563-2번지 1층,0.877551020408163
202311,쉬영목,T1,33.5458964,126.8036763,제주 제주시 구좌읍 행원리 1180번지 2층,0.706293706293706
202311,숯불이동갈비,T1,33.4929424,126.4880307,제주 제주시 연동 2313-5번지 101호,0.737704918032786
202311,숯불에닭서귀포동홍점,T1,33.2558527,126.574309,제주 서귀포시 동홍동 423-5번지,0.861003861003861
202311,숯불에닭,T1,33.2527286,126.4236451,제주 서귀포시 중문동 2095-1번지 1층,0.591943957968476
202311,순희뽀글이,T1,33.4976936,126.5172538,제주 제주시 오라일동 2446-9번지,0.726190476190476
202311,순창,T1,33.4887497,126.4886918,제주 제주시 연동 261-56번지 연동,0.570945945945945
202311,순수한둠비연동점,T1,33.4855239,126.4846855,제주 제주시 노형동 939-4번지 영보아파트 502호,0.678728070175438
