YM,MCT_NM,TYPE,latitude,longitude,ADDR,LOCAL_UE_CNT_RAT
202309,돌돌이숯불갈비,T1,33.4884199,126.5000133,제주 제주시 연동 322-3번지 1층,0.916666666666666
202309,인자숯불갈비,T1,33.484629,126.5297762,제주 제주시 도남동 222-5번지 1층,0.917040358744394
202309,춤추는식탁,T1,33.4890847,126.4317722,제주 제주시 외도일동 505-10번지 외도일동,0.915254237288135
202310,동홍소량,T1,33.2570804,126.5733377,제주 서귀포시 동홍동 107-10번지,0.900226757369614
202310,화북신안,T1,33.5209592,126.5680588,제주 제주시 화북일동 1968-23번지 1층,0.901023890784982
202310,돌돌이숯불갈비,T1,33.4884199,126.5000133,제주 제주시 연동 322-3번지 1층,0.911764705882352
202310,인자숯불갈비,T1,33.484629,126.5297762,제주 제주시 도남동 222-5번지 1층,0.926829268292683
202310,제주태원,T1,33.5089538,126.5389729,제주 제주시 일도이동 330-14번지 1층,0.909090909090909
202310,춤추는식탁,T1,33.4890847,126.4317722,제주 제주시 외도일동 505-10번지 외도일동,0.913544668587896
202310,쌍팔련도,T1,33.5020734,126.5434758,제주 제주시 일도이동 68-1번지 1층,0.914335664335664
202310,우원,T1,33.5031494,126.5425707,제주 제주시 일도이동 48-8번지,0.922737306843267
202310,레브,T1,33.4958682,126.5286351,제주 제주시 도남동 86-4번지 1층,0.926470588235294
202310,큰나무집,T1,33.5107011,126.5120193,제주 제주시 용담이동 358-17번지 큰나무집,0.901538461538461
202310,금조,T1,33.5086479,126.5441272,제주 제주시 일도이동 400-19번지,0.915254237288135
202310,주식회사 제주인제주애,T1,33.4882196,126.4873419,제주 제주시 연동 251-16번지 상가동동 2층 209호,1.0
202310,부가네얼큰이노형점,T1,33.4887906,126.4765748,제주 제주시 노형동 1054-6번지 197호,0.912280701754385
202310,한라생얼큰이,T1,33.5024432,126.5422186,제주 제주시 이도이동 408-13번지,0.931137724550898
202310,천도두루치기,T1,33.5034318,126.5450357,제주 제주시 일도이동 53-7번지 1층,0.903283052351375
202310,화초,T1,33.5017579,126.5319207,제주 제주시 이도이동 1174-18번지 2층,0.9
202310,심심포차,T1,33.498947,126.5348631,제주 제주시 이도이동 1136-15번지 1층,0.918032786885245
202310,빨간집베라체점,T1,33.4930002,126.5437069,제주 제주시 이도이동 1965-14번지 1층,0.903323262839879
202310,송이축산정육식당삼양점,T1,33.520576,126.5799477,제주 제주시 삼양이동 2149-1번지 1층,0.902654867256637
202310,과수원집,T1,33.5074841,126.5462798,제주 제주시 건입동 113번지,0.906542056074766
202311,화초,T1,33.5017579,126.5319207,제주 제주시 이도이동 1174-18번지 2층,0.909090909090909
202311,화북신안,T1,33.5209592,126.5680588,제주 제주시 화북일동 1968-23번지 1층,0.906354515050167
202311,탐라본가,T1,33.5123903,126.5387469,제주 제주시 일도이동 132-44번지 1층,0.906403940886699
202311,큰나무집,T1,33.5107011,126.5120193,제주 제주시 용담이동 358-17번지 큰나무집,0.909090909090909
202311,춤추는식탁,T1,33.4890847,126.4317722,제주 제주시 외도일동 505-10번지 외도일동,0.914705882352941
202311,천보식당,T1,33.2521338,126.5590742,제주 서귀포시 서귀동 303-2번지,0.907894736842105
202311,천도두루치기,T1,33.5034318,126.5450357,제주 제주시 일도이동 53-7번지 1층,0.906422018348623
202311,인자숯불갈비,T1,33.484629,126.5297762,제주 제주시 도남동 222-5번지 1층,0.925764192139738
202311,우원,T1,33.5031494,126.5425707,제주 제주시 일도이동 48-8번지,0.919621749408983
202311,우리정육구이,T1,33.5023625,126.5419296,제주 제주시 이도이동 407-6번지,0.925
202311,오라장어,T1,33.4938905,126.5201116,제주 제주시 오라일동 1076번지 1층,0.901840490797546
202311,언니네,T1,33.4959925,126.5267923,제주 제주시 도남동 908-9번지,0.904255319148936
202311,쌍팔련도,T1,33.5020734,126.5434758,제주 제주시 일도이동 68-1번지 1층,0.916376306620209
202311,심심포차,T1,33.498947,126.5348631,제주 제주시 이도이동 1136-15번지 1층,0.912087912087912
202311,순덕이네왕갈비,T1,33.5222666,126.5673477,제주 제주시 화북일동 1944-10번지 1호,0.913043478260869
202311,송키,T1,33.4920128,126.5294454,제주 제주시 도남동 74-2번지,0.907407407407407
202311,성아네갈비,T1,33.257226,126.5752571,제주 서귀포시 동홍동 105-3번지,0.905882352941176
202311,미녀,T1,33.5146276,126.5315267,제주 제주시 건입동 1242-1번지,0.936619718309859
202311,명륜진사갈비제주서귀동홍점,T1,33.2508056,126.5728475,제주 서귀포시 동홍동 180-1번지 1층,0.93103448275862
202311,레브,T1,33.4958682,126.5286351,제주 제주시 도남동 86-4번지 1층,0.942028985507246
202311,돈우랑,T1,33.5081754,126.5397649,제주 제주시 일도이동 354-30번지 1층,0.923076923076923
202311,도담길,T1,33.4969857,126.5261129,제주 제주시 도남동 910-17번지 도남동,0.933333333333333
202311,도남오거리외도점,T1,33.4887143,126.4338758,제주 제주시 외도일동 533-2번지,0.902439024390243
202311,대정숯불갈비,T1,33.2195221,126.2478901,제주 서귀포시 대정읍 하모리 1089-44번지,0.952380952380952
202311,금조,T1,33.5086479,126.5441272,제주 제주시 일도이동 400-19번지,0.911330049261083
202312,화초,T1,33.5017579,126.5319207,제주 제주시 이도이동 1174-18번지 2층,0.9
202312,한라생얼큰이,T1,33.5024432,126.5422186,제주 제주시 이도이동 408-13번지,0.922077922077922
202312,프라이드프라이드,T1,33.5198488,126.5655288,제주 제주시 화북일동 1982-8번지,0.916279069767441
202312,탐라본가,T1,33.5123903,126.5387469,제주 제주시 일도이동 132-44번지 1층,0.902439024390243
202312,큰나무집,T1,33.5107011,126.5120193,제주 제주시 용담이동 358-17번지 큰나무집,0.904907975460122
202312,춤추는식탁,T1,33.4890847,126.4317722,제주 제주시 외도일동 505-10번지 외도일동,0.915204678362573
202312,천도두루치기,T1,33.5034318,126.5450357,제주 제주시 일도이동 53-7번지 1층,0.909671532846715
202312,좋아좋아숯불갈비3호점,T1,33.4871795,126.4769435,제주 제주시 노형동 1062-11번지 1층,0.917647058823529
202312,제주대패집외도점,T1,33.4866223,126.4321667,제주 제주시 외도일동 559-2번지 오페라하우스 1층 101호,0.92
202312,정든공간,T1,33.4989633,126.5252575,제주 제주시 도남동 915번지,0.964285714285714
202312,일돗,T1,33.5022289,126.5433795,제주 제주시 일도이동 68번지 1층,0.92
202312,인자숯불갈비,T1,33.484629,126.5297762,제주 제주시 도남동 222-5번지 1층,0.917197452229299
202312,우원,T1,33.5031494,126.5425707,제주 제주시 일도이동 48-8번지,0.92289156626506
202312,우리정육구이,T1,33.5023625,126.5419296,제주 제주시 이도이동 407-6번지,0.909677419354838
202312,오라장어,T1,33.4938905,126.5201116,제주 제주시 오라일동 1076번지 1층,0.90521327014218
202312,언니네,T1,33.4959925,126.5267923,제주 제주시 도남동 908-9번지,0.906417112299465
202312,쌍팔련도,T1,33.5020734,126.5434758,제주 제주시 일도이동 68-1번지 1층,0.922010398613518
202312,심심포차,T1,33.498947,126.5348631,제주 제주시 이도이동 1136-15번지 1층,0.911111111111111
202312,송키,T1,33.4920128,126.5294454,제주 제주시 도남동 74-2번지,0.903030303030303
202312,송이축산정육식당삼양점,T1,33.520576,126.5799477,제주 제주시 삼양이동 2149-1번지 1층,0.904761904761904
202312,서흘포가든,T1,33.5246268,126.58725,제주 제주시 삼양일동 1658-4번지,0.911392405063291
202312,삼배통,T1,33.4985425,126.5217559,제주 제주시 삼도일동 574-25번지 삼도일동,1.0
202312,산적이도점,T1,33.4971282,126.5472723,제주 제주시 이도이동 257-1번지 이도이동,0.902985074626865
202312,사라봉회관,T1,33.5140168,126.5425175,제주 제주시 건입동 682-4번지,1.0
202312,레브,T1,33.4958682,126.5286351,제주 제주시 도남동 86-4번지 1층,0.957142857142857
202312,돈우랑,T1,33.5081754,126.5397649,제주 제주시 일도이동 354-30번지 1층,0.908629441624365
202312,독불장군,T1,33.5053453,126.5402632,제주 제주시 일도이동 380-2번지 1층,0.924657534246575
202312,도담길,T1,33.4969857,126.5261129,제주 제주시 도남동 910-17번지 도남동,0.955555555555555
202312,도남오거리외도점,T1,33.4887143,126.4338758,제주 제주시 외도일동 533-2번지,0.906976744186046
202312,대정숯불갈비,T1,33.2195221,126.2478901,제주 서귀포시 대정읍 하모리 1089-44번지,0.916666666666666
202312,대정골,T1,33.5093015,126.5149354,제주 제주시 용담일동 232-15번지 1층,0.904255319148936
202312,대란갈비,T1,33.4983313,126.525537,제주 제주시 도남동 915-28번지,0.901639344262295
202312,금조,T1,33.5086479,126.5441272,제주 제주시 일도이동 400-19번지,0.91871921182266
202301,삼양떡방앗간,T10,33.5209347,126.5855979,제주 제주시 삼양이동 2181-2번지,0.923076923076923
202301,만민,T10,33.4859996,126.4766046,제주 제주시 노형동 1284-11번지,0.919117647058823
202301,떡마을,T10,33.4966933,126.5379654,제주 제주시 이도이동 1069-3번지,0.949152542372881
202309,삼양떡방앗간,T10,33.5209347,126.5855979,제주 제주시 삼양이동 2181-2번지,0.902298850574712
202310,수다뜰떡방,T10,33.4900066,126.4780175,제주 제주시 노형동 1051-13번지,0.904761904761904
202311,수다뜰떡방,T10,33.4900066,126.4780175,제주 제주시 노형동 1051-13번지,0.909090909090909
202312,만민,T10,33.4859996,126.4766046,제주 제주시 노형동 1284-11번지,0.94017094017094
202301,친구,T11,33.4917997,126.4798391,제주 제주시 연동 1953-3번지,1.0
202301,백스비어 제주인제점,T11,33.5027737,126.5428036,제주 제주시 일도이동 49-3번지 1층,0.905099150141643
202301,밤은짧고요순살은맛있고맥주는차가워요,T11,33.515196,126.5803458,제주 제주시 도련일동 1971-4번지 2층,0.916666666666666
202301,맥주당,T11,33.5171205,126.5799811,제주 제주시 도련일동 1938-1번지 1층,0.926940639269406
202302,백스비어 제주인제점,T11,33.5027737,126.5428036,제주 제주시 일도이동 49-3번지 1층,0.907038512616201
202302,밤은짧고요순살은맛있고맥주는차가워요,T11,33.515196,126.5803458,제주 제주시 도련일동 1971-4번지 2층,0.913533834586466
202302,맥주당,T11,33.5171205,126.5799811,제주 제주시 도련일동 1938-1번지 1층,0.913533834586466
202303,백스비어 제주인제점,T11,33.5027737,126.5428036,제주 제주시 일도이동 49-3번지 1층,0.914814814814814
202303,밤은짧고요순살은맛있고맥주는차가워요,T11,33.515196,126.5803458,제주 제주시 도련일동 1971-4번지 2층,0.905537459283387
202303,맥주당,T11,33.5171205,126.5799811,제주 제주시 도련일동 1938-1번지 1층,0.909090909090909
202304,금별맥주 일도점,T11,33.5030391,126.5420933,제주 제주시 이도이동 408-2번지 1층,0.954545454545454
202304,백스비어 제주인제점,T11,33.5027737,126.5428036,제주 제주시 일도이동 49-3번지 1층,0.917166866746698
202305,백스비어 제주인제점,T11,33.5027737,126.5428036,제주 제주시 일도이동 49-3번지 1층,0.918884664131812
202305,금별맥주 일도점,T11,33.5030391,126.5420933,제주 제주시 이도이동 408-2번지 1층,0.94927536231884
202306,금별맥주 일도점,T11,33.5030391,126.5420933,제주 제주시 이도이동 408-2번지 1층,0.927601809954751
202306,밤은짧고요순살은맛있고맥주는차가워요,T11,33.515196,126.5803458,제주 제주시 도련일동 1971-4번지 2층,0.903846153846153
202306,백스비어 제주인제점,T11,33.5027737,126.5428036,제주 제주시 일도이동 49-3번지 1층,0.913272010512483
202306,용용선생제주일도점,T11,33.5014815,126.5430532,제주 제주시 이도이동 409-3번지,0.903225806451612
202307,용용선생제주일도점,T11,33.5014815,126.5430532,제주 제주시 이도이동 409-3번지,0.905511811023622
202307,금별맥주 일도점,T11,33.5030391,126.5420933,제주 제주시 이도이동 408-2번지 1층,0.930313588850174
202307,백스비어 제주인제점,T11,33.5027737,126.5428036,제주 제주시 일도이동 49-3번지 1층,0.908355795148247
202307,밤은짧고요순살은맛있고맥주는차가워요,T11,33.515196,126.5803458,제주 제주시 도련일동 1971-4번지 2층,0.905781584582441
202308,오거리포차,T11,33.4955308,126.5267958,제주 제주시 도남동 908-4번지,0.908496732026143
202308,금별맥주 일도점,T11,33.5030391,126.5420933,제주 제주시 이도이동 408-2번지 1층,0.919220055710306
202308,백스비어 제주인제점,T11,33.5027737,126.5428036,제주 제주시 일도이동 49-3번지 1층,0.903458213256484
202308,용용선생제주일도점,T11,33.5014815,126.5430532,제주 제주시 이도이동 409-3번지,0.909340659340659
202308,밤은짧고요순살은맛있고맥주는차가워요,T11,33.515196,126.5803458,제주 제주시 도련일동 1971-4번지 2층,0.901380670611439
202308,꽃다운주점삼화지구점,T11,33.516771,126.5794602,제주 제주시 도련일동 1940-1번지 1층 107호,0.962025316455696
202308,애주가,T11,33.4872656,126.4320293,제주 제주시 외도일동 551-6번지 다세대주택 나동,0.955555555555555
202309,금별맥주 일도점,T11,33.5030391,126.5420933,제주 제주시 이도이동 408-2번지 1층,0.912529550827423
202309,백스비어 제주인제점,T11,33.5027737,126.5428036,제주 제주시 일도이동 49-3번지 1층,0.904400606980273
202309,애주가,T11,33.4872656,126.4320293,제주 제주시 외도일동 551-6번지 다세대주택 나동,0.928571428571428
202309,꽃다운주점삼화지구점,T11,33.516771,126.5794602,제주 제주시 도련일동 1940-1번지 1층 107호,0.912408759124087
202310,꽃다운주점삼화지구점,T11,33.516771,126.5794602,제주 제주시 도련일동 1940-1번지 1층 107호,0.922651933701657
202310,노가리앤비어삼도점,T11,33.5009487,126.5177058,제주 제주시 삼도일동 516-10번지 1층,0.907894736842105
202310,금별맥주 일도점,T11,33.5030391,126.5420933,제주 제주시 이도이동 408-2번지 1층,0.914342629482071
202310,백스비어 제주인제점,T11,33.5027737,126.5428036,제주 제주시 일도이동 49-3번지 1층,0.911111111111111
202311,친구,T11,33.4917997,126.4798391,제주 제주시 연동 1953-3번지,0.928571428571428
202311,백스비어 제주인제점,T11,33.5027737,126.5428036,제주 제주시 일도이동 49-3번지 1층,0.91860465116279
202311,꽃다운주점삼화지구점,T11,33.516771,126.5794602,제주 제주시 도련일동 1940-1번지 1층 107호,0.916666666666666
202311,금별맥주 일도점,T11,33.5030391,126.5420933,제주 제주시 이도이동 408-2번지 1층,0.916512059369202
202312,백스비어 제주인제점,T11,33.5027737,126.5428036,제주 제주시 일도이동 49-3번지 1층,0.918505942275042
202312,노가리앤비어용담점,T11,33.5097727,126.5063907,제주 제주시 용담이동 629-4번지 1층,0.908163265306122
202312,금별맥주 일도점,T11,33.5030391,126.5420933,제주 제주시 이도이동 408-2번지 1층,0.913412563667232
202312,2도비어이도점,T11,33.4938562,126.5446294,제주 제주시 이도이동 1948-10번지 1층,0.900473933649289
202302,승쁨당삼화지구점,T13,33.5173015,126.5882779,제주 제주시 삼양이동 2332-7번지 1층,0.9375
202303,하루밀담베이커리,T13,33.4856788,126.5445437,제주 제주시 아라이동 1373-3번지 1층,0.929530201342281
202303,풍류담원제과제빵커피학원,T13,33.4838459,126.4434897,제주 제주시 내도동 96-1번지 3층,0.9
202303,승쁨당삼화지구점,T13,33.5173015,126.5882779,제주 제주시 삼양이동 2332-7번지 1층,0.911439114391143
202304,승쁨당삼화지구점,T13,33.5173015,126.5882779,제주 제주시 삼양이동 2332-7번지 1층,0.917098445595855
202305,풍류담원제과제빵커피학원,T13,33.4838459,126.4434897,제주 제주시 내도동 96-1번지 3층,0.947368421052631
202306,풍류담원제과제빵커피학원,T13,33.4838459,126.4434897,제주 제주시 내도동 96-1번지 3층,0.954545454545454
202307,승쁨당삼화지구점,T13,33.5173015,126.5882779,제주 제주시 삼양이동 2332-7번지 1층,0.912106135986733
202307,풍류담원제과제빵커피학원,T13,33.4838459,126.4434897,제주 제주시 내도동 96-1번지 3층,0.958333333333333
202308,풍류담원제과제빵커피학원,T13,33.4838459,126.4434897,제주 제주시 내도동 96-1번지 3층,0.958333333333333
202310,풍류담원제과제빵커피학원,T13,33.4838459,126.4434897,제주 제주시 내도동 96-1번지 3층,1.0
202311,베이커리 온유,T13,33.4857302,126.4306591,제주 제주시 외도일동 636-6번지 1층,0.933920704845815
202311,애플웨딩식당,T14,33.2541442,126.5493099,제주 서귀포시 서홍동 1346번지 충,1.0
202301,써니꼬마김밥본점,T15,33.4735502,126.542946,제주 제주시 아라일동 6088번지 제주아라KCC스위첸아파트 104호,0.96
202301,도원유통,T15,33.4873301,126.4853556,제주 제주시 노형동 916-4번지 1층,1.0
202301,김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.907384230287859
202301,김가네이도점,T15,33.4929335,126.5473827,제주 제주시 이도이동 1956번지 한일베라체아파트 601동 107호,0.905491698595146
202302,도원유통,T15,33.4873301,126.4853556,제주 제주시 노형동 916-4번지 1층,1.0
202302,김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.908060453400503
202302,김가네이도점,T15,33.4929335,126.5473827,제주 제주시 이도이동 1956번지 한일베라체아파트 601동 107호,0.905684754521963
202303,도원유통,T15,33.4873301,126.4853556,제주 제주시 노형동 916-4번지 1층,1.0
202303,김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.915211970074812
202303,김가네이도점,T15,33.4929335,126.5473827,제주 제주시 이도이동 1956번지 한일베라체아파트 601동 107호,0.904040404040404
202304,주식회사 꼬신김밥,T15,33.5144617,126.5738323,제주 제주시 화북일동 1019-4번지 티엠빌딩 105호,0.901234567901234
202304,김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.922222222222222
202304,도원유통,T15,33.4873301,126.4853556,제주 제주시 노형동 916-4번지 1층,1.0
202305,김가네이도점,T15,33.4929335,126.5473827,제주 제주시 이도이동 1956번지 한일베라체아파트 601동 107호,0.90688775510204
202305,김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.928921568627451
202305,도원유통,T15,33.4873301,126.4853556,제주 제주시 노형동 916-4번지 1층,1.0
202306,김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.925834363411619
202306,도원유통,T15,33.4873301,126.4853556,제주 제주시 노형동 916-4번지 1층,1.0
202306,김가네이도점,T15,33.4929335,126.5473827,제주 제주시 이도이동 1956번지 한일베라체아파트 601동 107호,0.905684754521963
202307,도원유통,T15,33.4873301,126.4853556,제주 제주시 노형동 916-4번지 1층,1.0
202307,김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.927339901477832
202307,김가네이도점,T15,33.4929335,126.5473827,제주 제주시 이도이동 1956번지 한일베라체아파트 601동 107호,0.908136482939632
202307,봉분식,T15,33.4892505,126.5349284,제주 제주시 이도이동 2001-7번지,0.932432432432432
202308,김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.926560587515299
202308,김가네이도점,T15,33.4929335,126.5473827,제주 제주시 이도이동 1956번지 한일베라체아파트 601동 107호,0.907672301690507
202308,도원유통,T15,33.4873301,126.4853556,제주 제주시 노형동 916-4번지 1층,1.0
202309,시장(분식),T15,33.5218218,126.5663671,제주 제주시 화북일동 1947-24번지 화북시장아파트,0.922558922558922
202309,김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.926470588235294
202309,김가네이도점,T15,33.4929335,126.5473827,제주 제주시 이도이동 1956번지 한일베라체아파트 601동 107호,0.903614457831325
202309,하나로휴게음식점,T15,33.5041073,126.5544816,제주 제주시 일도이동 1번지,0.900889453621346
202310,하나로휴게음식점,T15,33.5041073,126.5544816,제주 제주시 일도이동 1번지,0.9
202310,김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.926682692307692
202310,화북코끼리만두,T15,33.5215274,126.5666179,제주 제주시 화북일동 1966-18번지,0.907692307692307
202311,하나로휴게음식점,T15,33.5041073,126.5544816,제주 제주시 일도이동 1번지,0.900299529311082
202311,아라찐빵,T15,33.4918006,126.5399775,제주 제주시 이도이동 1974-8번지,0.902489626556016
202311,김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.926342072409488
202312,하나로휴게음식점,T15,33.5041073,126.5544816,제주 제주시 일도이동 1번지,0.903594080338266
202312,아라찐빵,T15,33.4918006,126.5399775,제주 제주시 이도이동 1974-8번지,0.903966597077244
202312,송정동핫도그아라점,T15,33.4742986,126.5486331,제주 제주시 아라일동 6134-3번지 1층 101호,0.94047619047619
202312,봉분식,T15,33.4892505,126.5349284,제주 제주시 이도이동 2001-7번지,0.921739130434782
202312,김밥꼬순내,T15,33.492706,126.544682,제주 제주시 아라이동 3005-1번지,0.932584269662921
202302,아이스크림상회(베라체점),T18,33.4941713,126.5477284,제주 제주시 이도이동 1955-3번지 103호,0.903614457831325
202303,아이스크림상회(베라체점),T18,33.4941713,126.5477284,제주 제주시 이도이동 1955-3번지 103호,0.905927835051546
202304,아이스크림상회(베라체점),T18,33.4941713,126.5477284,제주 제주시 이도이동 1955-3번지 103호,0.908163265306122
202305,간식창고 제주외도점,T18,33.485838,126.4313596,제주 제주시 외도일동 637-8번지 1층,0.9
202305,아이스크림할인점(동홍점),T18,33.2589835,126.5725263,제주 서귀포시 동홍동 62-3번지,0.927835051546391
202305,아이스크림상회(베라체점),T18,33.4941713,126.5477284,제주 제주시 이도이동 1955-3번지 103호,0.909554140127388
202306,SM아이스크림 할인점,T18,33.5165548,126.5826521,제주 제주시 도련일동 1909번지 제주삼화사랑으로부영7차아파트 상가동 103호,0.92925659472422
202306,아이스크림상회(베라체점),T18,33.4941713,126.5477284,제주 제주시 이도이동 1955-3번지 103호,0.912935323383084
202307,SM아이스크림 할인점,T18,33.5165548,126.5826521,제주 제주시 도련일동 1909번지 제주삼화사랑으로부영7차아파트 상가동 103호,0.936904761904761
202307,으뜸 아이스크림정존점,T18,33.4838486,126.4722686,제주 제주시 노형동 2526-2번지 103호,0.924731182795698
202307,아이스크림상회(베라체점),T18,33.4941713,126.5477284,제주 제주시 이도이동 1955-3번지 103호,0.915106117353308
202308,SM아이스크림 할인점,T18,33.5165548,126.5826521,제주 제주시 도련일동 1909번지 제주삼화사랑으로부영7차아파트 상가동 103호,0.93594306049822
202308,아이스크림할인점(동홍점),T18,33.2589835,126.5725263,제주 서귀포시 동홍동 62-3번지,0.906873614190687
202308,아이스크림상회(베라체점),T18,33.4941713,126.5477284,제주 제주시 이도이동 1955-3번지 103호,0.920953575909661
202309,아이스크림상회(베라체점),T18,33.4941713,126.5477284,제주 제주시 이도이동 1955-3번지 103호,0.916349809885931
202310,아이스크림상회(베라체점),T18,33.4941713,126.5477284,제주 제주시 이도이동 1955-3번지 103호,0.90875
202311,으뜸이아이스크림할인점남녕점,T18,33.4913254,126.482932,제주 제주시 연동 1959-2번지 일품아파트 지하 1호,0.908304498269896
202311,으뜸아이스크림할인점,T18,33.4905086,126.4339485,제주 제주시 외도일동 453-7번지 외도동에코그린빌3차아파트 102호,0.900262467191601
202311,아이스크림할인점(동홍점),T18,33.2589835,126.5725263,제주 서귀포시 동홍동 62-3번지,0.905967450271247
202311,아이스크림상회(베라체점),T18,33.4941713,126.5477284,제주 제주시 이도이동 1955-3번지 103호,0.906649616368286
202311,서서 아이스크림 할인점,T18,33.4895447,126.4771983,제주 제주시 노형동 1051-5번지 노형위더스빌15차 102호,0.903269754768392
202311,SM아이스크림 할인점,T18,33.5165548,126.5826521,제주 제주시 도련일동 1909번지 제주삼화사랑으로부영7차아파트 상가동 103호,0.940568475452196
202312,으뜸아이스크림할인점,T18,33.4905086,126.4339485,제주 제주시 외도일동 453-7번지 외도동에코그린빌3차아파트 102호,0.905013192612137
202312,으뜸아이스크림전문점(기자점),T18,33.4835922,126.5446418,제주 제주시 아라이동 1478-6번지 1층,0.913043478260869
202312,아이스크림할인점(동홍점),T18,33.2589835,126.5725263,제주 서귀포시 동홍동 62-3번지,0.906854130052724
202312,아이스크림상회(베라체점),T18,33.4941713,126.5477284,제주 제주시 이도이동 1955-3번지 103호,0.907810499359795
202312,서서 아이스크림 할인점,T18,33.4895447,126.4771983,제주 제주시 노형동 1051-5번지 노형위더스빌15차 102호,0.90612777053455
202312,블링블링,T18,33.4901021,126.4915739,제주 제주시 연동 271-20번지 1층 103호,1.0
202312,SM아이스크림 할인점,T18,33.5165548,126.5826521,제주 제주시 도련일동 1909번지 제주삼화사랑으로부영7차아파트 상가동 103호,0.939759036144578
202303,케이티 구내식당,T2,33.5039604,126.5252235,제주 제주시 이도일동 1643-1번지,0.902255639097744
202305,삼성웰스토리 (주)호텔신라제주면세점,T2,33.4866699,126.4872744,제주 제주시 연동 252-7번지 2층,1.0
202306,삼성웰스토리 (주)호텔신라제주면세점,T2,33.4866699,126.4872744,제주 제주시 연동 252-7번지 2층,0.98876404494382
202307,삼성웰스토리 (주)호텔신라제주면세점,T2,33.4866699,126.4872744,제주 제주시 연동 252-7번지 2층,0.962264150943396
202308,(주)아워홈 카카오제주점,T2,33.4495251,126.5743285,제주 제주시 영평동 2184번지 1층,0.904761904761904
202308,삼성웰스토리 (주)호텔신라제주면세점,T2,33.4866699,126.4872744,제주 제주시 연동 252-7번지 2층,0.934426229508196
202309,(주)아워홈 카카오제주점,T2,33.4495251,126.5743285,제주 제주시 영평동 2184번지 1층,0.93984962406015
202309,삼성웰스토리 (주)호텔신라제주면세점,T2,33.4866699,126.4872744,제주 제주시 연동 252-7번지 2층,0.919117647058823
202310,삼성웰스토리 (주)호텔신라제주면세점,T2,33.4866699,126.4872744,제주 제주시 연동 252-7번지 2층,0.921985815602836
202310,(주)아워홈 카카오제주점,T2,33.4495251,126.5743285,제주 제주시 영평동 2184번지 1층,0.945945945945945
202311,삼성웰스토리 (주)호텔신라제주면세점,T2,33.4866699,126.4872744,제주 제주시 연동 252-7번지 2층,0.928571428571428
202311,(주)아워홈 카카오제주점,T2,33.4495251,126.5743285,제주 제주시 영평동 2184번지 1층,0.936305732484076
202312,삼성웰스토리 (주)호텔신라제주면세점,T2,33.4866699,126.4872744,제주 제주시 연동 252-7번지 2층,0.932515337423312
202312,(주)아워홈 카카오제주점,T2,33.4495251,126.5743285,제주 제주시 영평동 2184번지 1층,0.939024390243902
202301,현숙,T20,33.501458,126.5273691,제주 제주시 이도일동 1786-17번지,0.945205479452054
202301,루스트플레이스구남점,T20,33.4851196,126.5354354,제주 제주시 아라일동 6035-3번지 2층,0.920812894183602
202301,루스트플레이스 인제점,T20,33.5052833,126.5416055,제주 제주시 일도이동 409-7번지 1층,0.915934755332496
202302,현숙,T20,33.501458,126.5273691,제주 제주시 이도일동 1786-17번지,0.946666666666666
202302,루스트플레이스구남점,T20,33.4851196,126.5354354,제주 제주시 아라일동 6035-3번지 2층,0.923297491039426
202302,루스트플레이스 인제점,T20,33.5052833,126.5416055,제주 제주시 일도이동 409-7번지 1층,0.914387633769322
202303,현숙,T20,33.501458,126.5273691,제주 제주시 이도일동 1786-17번지,0.95
202303,루스트플레이스구남점,T20,33.4851196,126.5354354,제주 제주시 아라일동 6035-3번지 2층,0.923076923076923
202303,루스트플레이스 인제점,T20,33.5052833,126.5416055,제주 제주시 일도이동 409-7번지 1층,0.917249417249417
202304,루스트플레이스 인제점,T20,33.5052833,126.5416055,제주 제주시 일도이동 409-7번지 1층,0.914772727272727
202304,루스트플레이스구남점,T20,33.4851196,126.5354354,제주 제주시 아라일동 6035-3번지 2층,0.922857142857142
202304,현숙,T20,33.501458,126.5273691,제주 제주시 이도일동 1786-17번지,0.975903614457831
202305,루스트플레이스 인제점,T20,33.5052833,126.5416055,제주 제주시 일도이동 409-7번지 1층,0.912
202305,루스트플레이스구남점,T20,33.4851196,126.5354354,제주 제주시 아라일동 6035-3번지 2층,0.91985559566787
202305,현숙,T20,33.501458,126.5273691,제주 제주시 이도일동 1786-17번지,0.975903614457831
202306,루스트플레이스 인제점,T20,33.5052833,126.5416055,제주 제주시 일도이동 409-7번지 1층,0.906949352179034
